iteration	loss	n_p	w_0	w_1	c	ID	y	mean	mean_prob	mode	mode_prob	lb	ub	capture
2856	0.399	4	-1.7415452828584432	-6.868960637281644	0.8998080199906856	4HPK_B	4.6	5.62	0.041	4.6	33.557	4.588	7.658	1
2857	0.995	227	-1.7415632384705708	-6.8690383753321305	0.9002804010831421	4HYF_C	4.5	7.192	0.198	8.5	8.584	4.975	8.781	0
2858	0.872	17	-1.7416287689364645	-6.8692567858499425	0.899859838739784	6RJ2_B	6.6	6.406	0.182	6.5	9.192	4.652	8.488	1
2859	0.953	35	-1.7415221954329092	-6.868666316272742	0.9022551386259762	3PVD_B	7.3	7.089	0.305	7.3	1.746	4.624	8.707	1
2860	0.918	37	-1.742051345848745	-6.872335377200389	0.8950984195727372	4E4F_D	8.5	7.253	0.154	7.5	1.624	5.412	8.884	1
2861	0.248	7	-1.742051345849669	-6.872335377210639	0.8958704678825541	3VHO_B	5.5	6.013	0.032	5.5	41.783	5.483	8.298	1
2862	0.879	313	-1.742063837789054	-6.872442406253593	0.8964578641431459	5BRZ_E	7.0	6.822	0.017	7.0	4.048	4.976	8.512	1
2863	0.967	93	-1.7421190080010922	-6.872684178042449	0.8963275878567647	7QWK_H	6.0	7.136	0.213	5.6	1.223	5.18	9.153	1
2864	0.999	12	-1.742101271233785	-6.872610422905435	0.8973938313876658	2PT1_A	5.0	7.154	0.154	8.0	9.006	5.523	8.248	0
2865	0.939	49	-1.7420806998883216	-6.872504739085303	0.8984817323067636	6STZ_F	5.5	6.944	0.006	8.5	9.107	3.987	8.524	1
2866	0.989	1	-1.7420806998883216	-6.872504739085303	0.8992470173575211	4RNZ_A	7.9	5.7	0.108	4.6	28.096	4.588	8.438	1
2867	1.0	0	-1.7420806998883216	-6.872504739085303	0.8992470173575211	1ZBM_A	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2868	0.71	6	-1.7420806996315643	-6.872504738013488	0.9000107842087471	4PTY_D	7.0	7.243	0.042	7.0	16.379	4.8	9.502	1
2869	0.982	61	-1.742095502033522	-6.872574380358356	0.9005359608725703	4KPC_B	4.5	7.025	1.008	7.5	1.713	5.347	8.504	0
2870	0.919	6	-1.742635957157869	-6.876376590480131	0.8932837165216809	5C8W_F	5.0	6.571	0.044	8.03	1.859	4.438	8.158	1
2871	0.853	6	-1.7426148046743954	-6.876261176514078	0.8943866242950201	1R2M_B	7.5	7.614	0.037	8.5	24.645	6.193	8.508	1
2872	0.915	23	-1.742612978400493	-6.87624705853719	0.8951871856866987	4HKZ_H	7.2	6.55	0.211	6.5	10.505	4.47	8.566	1
2873	0.874	61	-1.7432890777688534	-6.880790179211856	0.8858004870946792	5M5B_B	5.6	6.444	0.285	7.0	4.097	4.994	8.518	1
2874	0.632	59	-1.7434125410712085	-6.881643357656137	0.8847245908115767	4A8N_A	7.0	7.32	0.005	7.0	19.996	5.903	8.488	1
2875	1.0	0	-1.7434125410712085	-6.881643357656137	0.8847245908115767	6R2H_B	8.0	6.8	0.311	6.8	0.311	4.693	8.908	1
2876	0.666	11	-1.7434125410712784	-6.881643357656916	0.8855173477798751	3OM6_D	4.1	5.533	0.016	4.1	19.09	4.088	7.018	1
2877	0.76	20	-1.7434125410714083	-6.881643357658365	0.8863085693932906	6GB0_A	6.5	6.238	0.013	6.5	13.467	4.274	8.498	1
2878	0.691	26	-1.7434025067517096	-6.881594218191785	0.8872583565043244	7AWP_A	8.2	7.096	0.359	8.2	16.809	4.394	8.603	1
2879	0.958	23	-1.7434025067517123	-6.8815942181918155	0.8880460496342887	4CLK_A	4.2	4.858	0.004	4.8	53.2	4.779	4.808	0
2880	0.97	39	-1.7433574280140047	-6.881397335075937	0.8895778511904686	4PGM_D	8.65	6.994	0.4	6.8	1.67	5.643	8.671	1
2881	0.916	35	-1.7433574280648036	-6.881397335624211	0.8903609510506015	2GA6_X	6.5	7.056	0.008	7.5	18.415	4.997	8.982	1
2882	0.749	19	-1.7433574280645967	-6.8813973356229345	0.8911424760653737	1EC8_D	8.0	7.52	2.511	8.0	14.454	4.726	10.471	1
2883	0.09	10	-1.743357428064706	-6.881397335624157	0.8919224279276977	4Q3E_B	8.5	8.345	0.014	8.5	52.576	6.953	8.508	1
2884	0.248	7	-1.743357428065193	-6.881397335629573	0.892700819880751	2E01_A	8.5	8.35	0.019	8.5	42.119	6.473	9.002	1
2885	0.745	3	-1.7433574280652195	-6.881397335629871	0.8934776651543528	6MRX_D	8.0	7.375	0.07	8.0	14.599	4.177	10.518	1
2886	0.878	8	-1.7432463823365618	-6.8809055504227015	0.8960600464790133	4FHA_B	6.0	6.722	0.258	6.0	6.562	4.801	8.528	1
2887	0.925	494	-1.7433057407696944	-6.881271020327031	0.8959162776385754	3SA0_A	7.5	6.778	0.202	6.5	5.172	5.673	8.19	1
2888	0.976	107	-1.7428957081111143	-6.879381642407998	0.903262267780904	6T5S_A	4.0	4.678	1.041	4.5	1.287	4.028	6.128	0
2889	0.994	181	-1.742885229735033	-6.879297871597964	0.9041715488589206	3NGA_B	6.0	7.545	0.104	8.5	14.269	6.123	8.511	0
2890	0.996	7	-1.7428852110833697	-6.879297793907048	0.9049257676085001	6CNH_A	6.5	7.5	6.902	7.0	26.338	6.473	9.492	1
2891	1.0	0	-1.7428852110833697	-6.879297793907048	0.9049257676085001	3SHQ_A	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2892	1.0	0	-1.7428852110833697	-6.879297793907048	0.9049257676085001	2VYO_A	8.0	6.8	0.311	6.8	0.311	4.693	8.908	1
2893	1.0	101	-1.7428852110833697	-6.879297793907048	0.9056781712689395	4UZA_A	6.3	4.41	0.001	4.2	44.689	3.998	6.488	1
2894	1.0	0	-1.7428852110833697	-6.879297793907048	0.9056781712689395	2X5R_A	8.0	6.8	0.311	6.8	0.311	4.693	8.908	1
2895	0.944	43	-1.743163036137715	-6.880943256609723	0.9022509628925031	6TRV_BBB	8.5	6.811	0.178	8.47	0.577	3.887	8.773	1
2896	0.922	25	-1.7431630361377612	-6.8809432566103625	0.9030087109357655	3AM5_B	5.8	6.319	0.011	5.6	27.185	5.563	8.969	1
2897	0.986	1	-1.7431630361377612	-6.8809432566103625	0.9037649470426693	4HUD_F	7.5	6.7	0.155	6.6	27.94	5.153	8.438	1
2898	0.895	9	-1.7431128547682293	-6.880762653167478	0.9053902678939862	1GW0_B	4.2	5.14	0.169	4.5	17.341	4.189	7.518	1
2899	0.981	53	-1.743112156948652	-6.880759910124961	0.906153350384021	3JWN_N	4.1	6.83	0.012	6.5	5.24	4.099	8.598	1
2900	0.714	21	-1.7429847003161945	-6.879975887593374	0.908812468220933	7MP2_D	7.0	7.005	12.667	7.0	15.598	4.993	8.218	1
2901	0.988	439	-1.7429862104715723	-6.879993655331012	0.9095370111399191	7DT9_A	4.5	5.733	0.04	5.5	4.984	4.401	7.477	1
2902	1.0	0	-1.7429862104715723	-6.879993655331012	0.9095370111399191	4EAY_D	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2903	0.897	37	-1.7431652432615672	-6.881055115283018	0.9075898537223818	4FOP_A	6.5	7.395	0.17	7.5	28.863	6.373	8.508	1
2904	1.0	0	-1.7431652432615672	-6.881055115283018	0.9075898537223818	6JJW_U	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
2905	1.0	1	-1.7431652432615672	-6.881055115283018	0.9083366088329355	3H6S_H	0.0	5.28	0.077	3.76	17.399	3.741	8.437	0
2906	0.915	213	-1.7432508334996566	-6.881778478573857	0.9078363508354965	5UIG_A	7.0	6.754	0.086	5.0	4.55	4.991	8.515	1
2907	1.0	0	-1.7432508334996566	-6.881778478573857	0.9078363508354965	5G0F_A	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2908	0.828	5	-1.7432508334996986	-6.881778478574327	0.9085829344441159	2JG0_A	6.5	6.05	0.044	3.5	18.709	3.488	8.028	1
2909	0.925	167	-1.7436961508048974	-6.884831552411262	0.9027347407575897	1JSD_B	7.5	7.469	0.734	7.5	0.826	5.548	8.996	1
2910	0.947	23	-1.7438872087421438	-6.88578678115217	0.9005118898773806	5X55_B	7.5	7.246	0.402	7.5	0.524	5.653	8.653	1
2911	0.938	19	-1.7439018748280675	-6.885810709368093	0.9008929601788621	3ABZ_D	5.1	6.55	0.322	5.1	3.012	4.496	8.357	1
2912	0.802	70	-1.743919894557949	-6.886009037952812	0.9014409364034406	6PA3_D	7.0	6.699	0.064	7.0	10.181	4.804	8.567	1
2913	0.964	42	-1.7440212835424929	-6.886448438776263	0.9005360580345891	6HXE_A	8.4	7.358	0.223	7.5	1.559	5.624	8.85	1
2914	0.855	34	-1.7440224046458217	-6.8864725206867465	0.9012865375464214	4IJB_A	6.5	6.138	0.839	6.5	5.431	4.494	7.998	1
2915	1.0	0	-1.7440224046458217	-6.8864725206867465	0.9012865375464214	5DSB_B	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
2916	0.985	4	-1.7440787026337836	-6.886645707748416	0.900986240610978	4HWJ_A	8.0	7.24	0.152	7.0	11.587	5.913	8.508	1
2917	0.355	21	-1.7440526241878345	-6.886518148940297	0.9021578267182828	1K5S_B	7.2	7.014	0.035	7.2	35.902	5.523	7.588	1
2918	0.886	253	-1.7440851126885222	-6.886659048965094	0.902376976486834	1MM7_C	5.5	5.848	0.091	6.5	11.299	4.212	8.358	1
2919	0.959	209	-1.7442604601483935	-6.887445217027104	0.9001607809278477	5LXD_B	7.5	7.14	0.275	8.5	1.766	5.342	8.834	1
2920	0.996	5	-1.7442604601483935	-6.887445217027104	0.900922711843998	7UDX_O	6.0	6.267	0.048	4.0	8.345	3.987	8.008	1
2921	0.908	51	-1.744637701068691	-6.889860229071201	0.8960173543078205	6Z52_B	7.5	7.369	0.248	7.0	8.059	5.493	9.264	1
2922	0.945	224	-1.7448277920858346	-6.890562582629306	0.8934817388157296	4M66_B	7.0	6.976	0.543	7.06	0.547	5.551	8.291	1
2923	0.99	6	-1.7448367186781946	-6.89058264330272	0.8940634535813358	1KV9_A	7.5	6.3	0.294	8.0	0.68	4.394	8.108	1
2924	1.0	0	-1.7448367186781946	-6.89058264330272	0.8940634535813358	3ZC1_H	5.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2925	0.998	2	-1.7448367186781946	-6.89058264330272	0.8948375498922897	2QYG_D	4.6	7.067	0.102	5.9	2.885	5.463	8.568	0
2926	0.595	4	-1.7448367186782767	-6.890582643303638	0.8956101283200756	3Q35_B	7.5	6.92	0.062	7.5	22.961	5.933	7.658	1
2927	0.814	26	-1.744836910871328	-6.89058461441739	0.8963783462003309	5K3V_D	6.5	7.357	0.012	6.5	9.483	6.299	8.537	1
2928	0.493	3	-1.7448369108713608	-6.89058461441776	0.8971478430362239	3LW8_H	7.5	6.825	0.078	7.5	29.298	5.483	7.878	1
2929	0.581	11	-1.7448362689483203	-6.890581491906608	0.8979259508864098	4MRI_B	6.0	5.983	1.538	6.0	23.384	4.744	7.998	1
2930	0.707	66	-1.7452886864653088	-6.8935641020316	0.8918621192926073	5SD5_A	6.5	6.197	0.051	6.5	13.663	4.003	7.988	1
2931	0.936	868	-1.7455725052073983	-6.89552189928551	0.8883560072190313	3I02_D	6.5	6.638	0.151	8.0	1.202	4.169	8.713	1
2932	0.993	2	-1.7455725052073983	-6.89552189928551	0.8891415421183472	3LT3_B	8.0	6.85	0.104	8.5	18.168	5.233	8.508	1
2933	0.738	3	-1.7454901134333618	-6.895266956514758	0.8914950446650021	5OEU_C	9.0	7.95	0.353	9.0	14.228	5.713	9.009	1
2934	0.971	89	-1.7456343887854249	-6.896069166805194	0.8900470825253479	2QIO_D	7.5	6.732	0.153	4.6	1.458	4.587	8.816	1
2935	0.921	2	-1.745982998796828	-6.897767610811226	0.885290469044232	4QMD_B	6.5	6.433	0.803	6.44	0.803	5.273	8.128	1
2936	0.635	10	-1.7459829987987276	-6.897767610832186	0.8860821248940278	5ZLF_D	8.5	6.736	0.034	8.5	19.474	4.165	8.508	1
2937	0.967	66	-1.7459801958974128	-6.897749594857766	0.8869134475786432	5SCP_B	4.0	6.234	0.058	6.5	14.818	4.162	7.988	0
2938	0.497	7	-1.7459804657891873	-6.897752387303168	0.8876978737761498	6Y8P_A	7.5	6.913	0.039	7.5	18.581	5.493	7.518	1
2939	1.0	0	-1.7459804657891873	-6.897752387303168	0.8876978737761498	5FB3_F	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2940	0.977	44	-1.7459803313902549	-6.897751381081191	0.888486745487479	6PYR_B	5.75	6.992	13.578	7.0	18.979	5.983	8.488	0
2941	0.931	1618	-1.746017710728955	-6.897987766918265	0.8886923258136755	5BJZ_L	7.0	6.762	0.131	7.5	3.403	4.226	8.829	1
2942	0.896	13	-1.7461931313713306	-6.898936450498101	0.8867335909076095	4NB2_B	7.5	6.604	0.285	6.5	11.399	4.658	8.008	1
2943	0.991	26	-1.7462598274427514	-6.899290879525353	0.8864745250431678	6C01_B	5.0	6.906	0.087	6.0	3.778	4.539	8.618	1
2944	0.632	10	-1.7466595742629498	-6.902253488809393	0.8812397590908464	2YFL_L	6.0	6.391	0.063	6.0	17.276	5.733	8.118	1
2945	0.947	18	-1.7466554827360397	-6.9022141368856	0.8821006982793116	3CSY_P	8.5	5.963	0.013	5.2	17.921	4.708	8.488	0
2946	0.998	12	-1.7466554827360397	-6.9022141368856	0.8828987535423102	1YO7_B	6.6	6.123	0.021	5.5	9.457	4.597	7.578	1
2947	0.971	51	-1.7466018539905477	-6.901909407027086	0.8845316070955263	2MAT_A	6.8	6.763	0.114	6.5	9.288	5.383	7.618	1
2948	0.999	2	-1.7466018539905477	-6.901909407027086	0.8853247462009205	3FKC_A	4.0	5.133	0.045	4.3	39.105	4.289	8.128	0
2949	0.398	14	-1.7466018539906971	-6.901909407028752	0.8861163533674521	4O0F_B	7.0	6.418	0.02	7.0	34.313	4.588	7.008	1
2950	0.941	569	-1.7469358122139065	-6.904158818139558	0.8818264508728508	1M71_B	6.5	6.704	0.102	6.5	0.743	4.397	8.596	1
2951	0.977	73	-1.7470248571303368	-6.904720007088032	0.8812029240834394	1UE8_A	8.5	6.743	0.341	7.2	1.169	4.493	8.574	1
2952	0.499	1	-1.7470248571303453	-6.904720007088127	0.882002699308156	5A3M_D	3.5	5.15	0.068	3.5	30.107	3.489	8.438	1
2953	0.829	11	-1.7469631946782722	-6.904502793226183	0.8839113779227031	6EBO_D	8.5	7.075	0.336	8.5	9.838	5.603	8.498	0
2954	0.851	6	-1.7469528327635564	-6.904473561053324	0.884916049447389	6D41_B	8.5	6.757	0.276	5.5	17.004	5.483	8.507	1
2955	0.977	130	-1.7470091320109085	-6.904785484622551	0.8848280272789932	6ASY_B	5.6	7.194	0.033	8.5	6.086	4.474	8.972	1
2956	0.825	8	-1.747051907949757	-6.9052666484691105	0.8849854190895171	7OPI_D	7.15	7.486	0.03	7.4	6.77	6.633	9.493	1
2957	0.284	13	-1.7470516487644001	-6.905265051514926	0.8857816872083486	1R9X_A	7.5	7.243	0.06	7.5	42.111	5.603	7.508	1
2958	0.795	4	-1.7470516487643404	-6.9052650515142595	0.8865723773635938	3U9J_B	7.5	6.94	0.062	6.5	23.148	5.933	7.658	1
2959	0.854	56	-1.7473214334582565	-6.906876855467172	0.8831822421843923	5W5K_C	7.5	6.854	0.204	7.5	6.336	5.443	8.501	1
2960	0.709	66	-1.7473589689586806	-6.9070975050419205	0.8834015651854412	1S13_B	7.5	7.102	0.102	7.5	16.793	5.843	8.488	1
2961	0.949	657	-1.7475135370306338	-6.9082650478977	0.881857112012016	6H70_D	5.5	6.657	0.09	7.5	1.283	4.354	8.579	1
2962	0.522	81	-1.7475268078135109	-6.908311088959059	0.8824148469691178	1FJ3_A	7.5	7.078	0.017	7.5	27.725	5.983	8.288	1
2963	0.888	17	-1.7475268078135464	-6.908311088959454	0.883212251638899	1SF5_A	5.0	5.694	0.012	5.5	26.758	4.297	7.988	1
2964	0.924	494	-1.7475789393552918	-6.908631842461166	0.883188864694821	4QP7_B	7.5	6.778	0.189	6.5	5.337	5.683	8.179	1
2965	0.617	46	-1.7475789393418468	-6.90863184238562	0.8839847340797772	7P58_A	5.6	6.226	0.016	5.6	23.064	4.596	7.518	1
2966	0.928	54	-1.747630749175622	-6.90908784463566	0.8840036646695565	6YWB_A	7.0	7.307	0.005	8.5	13.673	4.998	8.498	1
2967	0.525	31	-1.7475696282067328	-6.908739090458118	0.8857503041709894	5CZ0_D	7.3	7.558	0.223	7.3	27.045	6.783	8.708	1
2968	0.861	283	-1.7475812329663634	-6.908874064218208	0.8864246270881204	6R6W_A	6.5	6.523	0.204	6.5	7.298	5.053	7.622	1
2969	0.997	3	-1.7475812329663631	-6.908874064218207	0.8872140146500069	4BL6_D	8.5	7.638	0.063	7.5	12.248	5.713	8.238	0
2970	0.704	43	-1.747574790127121	-6.908836516241261	0.8880999193869925	3TZI_B	7.5	7.202	0.049	7.5	15.247	6.453	7.998	1
2971	0.991	2	-1.747574790127121	-6.908836516241261	0.8888859720262245	6G6P_A	6.0	7.433	0.092	7.5	20.053	5.463	8.128	1
2972	1.0	0	-1.747574790127121	-6.908836516241261	0.8888859720262245	3OAJ_B	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
2973	1.0	0	-1.747574790127121	-6.908836516241261	0.8888859720262245	5MDN_B	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2974	0.789	18	-1.747574790127122	-6.908836516241273	0.8896704391836177	7Z8P_B	5.2	5.216	0.797	5.1	15.734	4.309	5.608	1
2975	0.906	5	-1.748016962337259	-6.910838968987908	0.8832510426206001	5VYB_A	8.0	7.767	0.727	8.03	0.939	6.123	8.558	1
2976	0.66	2	-1.7479766808071426	-6.910385664269647	0.8846465504676129	4F7F_D	5.57	5.957	0.084	5.57	20.124	5.463	8.128	1
2977	0.987	1	-1.7479766808071426	-6.910385664269647	0.8854395098446837	6W90_A	6.0	7.4	0.14	8.0	5.969	5.153	8.438	1
2978	0.976	22	-1.7480687253192497	-6.910849423399658	0.8847740919963469	2PCJ_B	6.4	6.926	0.284	4.5	2.757	4.492	8.775	1
2979	0.551	17	-1.7480564145353656	-6.910811569360385	0.8858037746320908	5K7A_A	7.5	6.919	0.024	7.5	26.835	5.483	8.532	1
2980	0.995	737	-1.7480325838089688	-6.910686531020455	0.8869715984304368	5D70_L	8.75	6.616	0.097	7.5	3.123	4.043	8.727	0
2981	1.0	0	-1.7480325838089688	-6.910686531020455	0.8869715984304368	7DTR_A	7.6	6.8	0.311	6.8	0.311	4.693	8.908	1
2982	0.857	7	-1.7480048517354605	-6.9105886415006506	0.8882564942294372	6KQX_A	7.0	6.35	0.231	7.0	7.417	4.537	8.298	1
2983	0.248	3	-1.7480048517355096	-6.910588641501201	0.8890422044583668	3MEY_B	4.6	5.15	0.034	4.6	44.337	4.589	7.878	1
2984	0.776	8	-1.7480048517355131	-6.910588641501242	0.8898263568654576	4NZ3_B	8.5	7.256	0.032	6.5	19.664	6.483	8.498	0
2985	0.893	51	-1.7480030121444765	-6.91060035039701	0.890647828075129	6F3I_B	7.5	6.998	12.353	7.0	13.164	5.433	7.988	1
2986	0.984	1	-1.7480030121444765	-6.91060035039701	0.8914287890801303	3PV6_B	7.0	5.75	0.111	4.7	29.121	4.689	8.438	1
2987	0.953	169	-1.748003012297405	-6.910600352021363	0.892208186182773	1QIZ_L	6.8	7.028	0.02	8.0	5.866	3.004	9.994	1
2988	1.0	28	-1.748003012297405	-6.910600352021363	0.8929859721299928	3M0P_A	4.0	6.01	6.8	6.0	11.935	2.997	8.993	1
2989	0.441	59	-1.7480066479601895	-6.910607901556798	0.8936709686558991	3VD4_D	6.5	6.775	0.105	6.5	32.546	5.717	8.604	1
2990	0.34	10	-1.7488729026504057	-6.915685598236195	0.8811496667931166	1EIR_A	7.5	7.436	1.029	7.5	33.515	6.953	7.678	1
2991	0.625	61	-1.7488727414016767	-6.9156680374126065	0.8819090217253268	3NAL_A	6.8	6.602	0.987	6.8	22.026	5.702	8.004	1
2992	0.664	5	-1.7488727414016796	-6.9156680374126385	0.8827074404978946	4GQU_A	8.5	8.217	0.028	8.5	20.226	6.123	9.001	1
2993	0.948	42	-1.748933478044732	-6.916148533548124	0.8826793971760475	1V3Y_B	8.0	7.167	0.361	7.51	0.675	4.908	8.488	1
2994	0.994	2	-1.748933478044732	-6.916148533548124	0.8834762835441625	4QVT_H	5.5	6.533	0.102	8.3	19.652	4.489	8.308	1
2995	0.932	72	-1.748973732864232	-6.916513458727236	0.8836688269464206	4NIZ_B	5.6	6.855	0.012	7.0	2.961	4.569	8.79	1
2996	0.932	3	-1.749404092581894	-6.918053485654392	0.8767700748124985	6J17_A	7.5	7.35	0.638	7.52	0.674	5.713	8.438	1
2997	0.994	18	-1.7493414643249492	-6.917676239523396	0.8785558971900718	6J10_F	6.0	6.968	0.02	6.5	14.068	5.003	9.494	1
2998	0.87	47	-1.7493425593113305	-6.917683549641881	0.8793441375670439	6Q0S_F	5.5	8.021	0.004	9.5	22.201	4.489	9.509	1
2999	0.996	6	-1.7493368290667197	-6.917658398943863	0.880243149523263	2B3U_B	6.0	7.2	0.195	8.0	24.178	5.593	8.008	1
3000	0.601	106	-1.7492996072354285	-6.917398062977629	0.8816134283254156	1C8S_A	5.6	5.134	0.067	5.6	21.328	3.497	7.004	1
3001	0.197	4	-1.7492996072354343	-6.917398062977694	0.8824124382847398	4Z40_H	8.5	8.16	0.035	8.5	48.658	5.933	8.508	1
3002	0.974	26	-1.7494276553018082	-6.918355590535251	0.8812806399686621	1JYS_B	8.5	6.411	0.107	4.7	10.875	4.589	8.378	0
3003	0.993	1	-1.7494276553018082	-6.918355590535251	0.8820803155047855	6VW9_B	8.5	7.15	0.15	7.5	12.352	5.153	8.438	0
3004	1.0	0	-1.7494276553018082	-6.918355590535251	0.8820803155047855	2NN4_C	8.2	6.8	0.311	6.8	0.311	4.693	8.908	1
3005	0.829	5	-1.7494276941338134	-6.9183559950418045	0.8828778269332317	2HLQ_A	6.0	6.417	0.05	5.8	9.103	5.383	7.518	1
3006	1.0	0	-1.7494276941338134	-6.9183559950418045	0.8828778269332317	3G64_C	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
3007	1.0	0	-1.7494276941338134	-6.9183559950418045	0.8828778269332317	1K0F_A	4.6	6.8	0.311	6.8	0.311	4.693	8.908	0
3008	0.795	354	-1.7494235453202824	-6.918341348653449	0.8837490527916229	7NG3_B	6.5	6.694	0.587	6.5	11.515	4.999	8.502	1
3009	0.99	1	-1.7494235453202824	-6.918341348653449	0.8845438015902277	2F66_F	5.6	7.15	0.15	7.5	28.379	5.153	8.438	1
3010	1.0	0	-1.7494235453202824	-6.918341348653449	0.8845438015902277	5EC6_A	7.8	6.8	0.311	6.8	0.311	4.693	8.908	1
3011	0.987	310	-1.7494176995325699	-6.9183005463464875	0.88542611729016	5S9R_A	7.82	7.395	0.601	7.5	17.3	5.499	8.501	1
3012	0.996	9	-1.7493709000747242	-6.9181345156304594	0.8870561142308608	5AYY_I	8.0	6.08	0.21	5.0	12.096	4.983	7.598	0
3013	1.0	6	-1.7493709000747237	-6.918134515630457	0.8878442043219925	6W5E_A	4.0	6.414	0.043	5.0	8.859	4.923	8.498	0
3014	0.897	10	-1.749220635947552	-6.91732652587028	0.890989743313476	6LBG_B	7.0	7.409	0.201	7.3	5.627	6.383	8.518	1
3015	0.993	7	-1.7491592907839992	-6.917048515122272	0.892768932553818	5ON7_B	6.5	7.125	0.2	7.5	15.766	4.186	8.508	1
3016	0.998	60	-1.7491748979028845	-6.917115754086318	0.8932881416829743	2HVK_C	5.0	5.993	1.117	5.5	16.041	5.387	7.498	0
3017	0.924	52	-1.7491701091982321	-6.9170994561716155	0.8941504536796802	3VUC_B	3.75	6.133	0.014	4.5	14.314	3.749	7.998	1
3018	1.0	49	-1.7491701091982321	-6.9170994561716155	0.894924397934788	6AZU_D	5.5	7.948	0.004	10.0	12.958	5.993	10.001	0
3019	0.796	4	-1.7491701091982443	-6.917099456171753	0.8956967960524915	4UNI_C	8.0	6.86	0.062	7.5	11.909	5.823	8.008	1
3020	0.904	20	-1.749187138674298	-6.917259930134856	0.8962164072092711	1QV1_A	5.8	6.795	0.024	7.5	10.288	4.764	8.388	1
3021	0.485	1	-1.749187138675063	-6.917259930143356	0.8969862306945096	5H9C_A	6.5	6.65	0.155	6.5	27.612	5.153	8.438	1
3022	0.485	1	-1.7491871386750726	-6.917259930143463	0.897754514059098	2F3N_C	7.2	7.0	0.154	7.2	30.017	5.153	8.438	1
3023	0.983	8	-1.7491554613441345	-6.917081534015955	0.8989960027467818	3HI4_F	7.0	7.322	0.293	7.5	32.66	6.103	7.888	1
3024	0.999	6	-1.7491444107659686	-6.917042014472069	0.8999545144136767	5O6Y_D	4.6	6.686	0.46	4.5	8.515	4.489	9.589	1
3025	0.996	7	-1.7491444107659686	-6.917042014472069	0.9007168616957449	1KHC_A	6.5	6.6	0.038	6.2	27.201	6.173	7.508	1
3026	0.994	8	-1.7490039302863105	-6.915772492578819	0.9035415959656773	1UFQ_D	6.9	6.867	0.035	7.0	29.571	6.483	7.048	1
3027	0.916	34	-1.7494953016539976	-6.919035119943638	0.8968725894134278	5VRB_D	7.5	7.176	0.068	7.9	1.53	5.613	8.538	1
3028	0.937	16	-1.7494750420486347	-6.9189510044414995	0.89797797564244	6WYS_C	7.5	6.747	0.255	6.5	4.541	3.998	8.998	1
3029	0.612	97	-1.749475042048853	-6.918951004443932	0.8987442732167303	5CQL_X	7.5	7.115	0.003	7.5	21.53	4.597	8.492	1
3030	0.793	310	-1.7495468105534433	-6.919510694519902	0.8984432058348689	4NUC_A	8.5	7.393	0.449	7.5	17.221	5.499	8.501	1
3031	1.0	0	-1.7495468105534433	-6.919510694519902	0.8984432058348689	2I7G_B	5.5	6.8	0.311	6.8	0.311	4.693	8.908	1
3032	0.71	6	-1.749546810553455	-6.919510694520034	0.8992085729518026	6OII_B	7.5	6.2	0.04	5.0	17.077	4.983	7.508	1
3033	0.161	5	-1.7495468105534988	-6.919510694520525	0.8999724124664108	5D06_B	7.0	6.967	0.052	7.0	48.94	6.123	7.468	1
3034	0.689	61	-1.7495562814033663	-6.919568606013709	0.9006202975107546	3AR7_A	6.1	6.613	0.186	6.8	22.601	5.705	8.004	1
3035	0.778	75	-1.7495970846170796	-6.9197687685527605	0.9007174275547287	2RD6_A	7.5	7.439	0.119	7.5	12.086	5.493	8.621	1
3036	0.537	10	-1.7496491261427238	-6.919961250323351	0.9005779136474855	1UK8_A	5.1	4.818	0.081	5.1	27.213	3.789	6.638	1
3037	0.867	42	-1.749643485295655	-6.919928457937649	0.9014210125446519	5KYA_F	8.0	7.295	1.017	8.0	5.469	6.003	8.46	1
3038	0.993	2	-1.749643485295655	-6.919928457937649	0.9021804174333166	4ZVF_A	8.0	6.967	0.103	5.6	19.797	5.463	8.508	1
3039	0.427	20	-1.7496379891068599	-6.919913290312538	0.9030490900220068	5CTE_C	5.5	6.338	0.027	5.5	32.398	5.483	8.438	1
3040	0.992	180	-1.7496847372628455	-6.920148690148278	0.9030671695110275	4P18_X	4.6	7.709	0.243	9.0	9.807	4.874	9.166	0
3041	0.828	34	-1.7497599705521614	-6.920420446937338	0.9025025961171023	3TZO_B	6.5	7.069	0.361	6.5	8.624	5.903	8.513	1
3042	0.93	1615	-1.7497973938684543	-6.92066075184789	0.9026876861146305	6DEZ_L	7.0	6.761	0.13	7.5	3.141	4.228	8.847	1
3043	0.7	589	-1.7497988935657862	-6.920682619616385	0.9034212643352814	4YXU_A	7.8	7.946	0.013	7.8	16.556	6.004	9.001	1
