iteration	loss	n_p	w_0	w_1	c	ID	y	mean	mean_prob	mode	mode_prob	lb	ub	capture
2745	0.247	7	-3.136318178471166	-5.535975636907084	1.2610642456581296	3GCB_A	8.5	8.35	0.019	8.5	10.238	6.473	9.006	1
2746	0.98	52	-3.1363160328371413	-5.535894182319072	1.2615471564988563	2GOL_D	6.7	7.577	0.294	8.5	4.035	5.019	8.548	1
2747	0.969	1	-3.136315926781112	-5.535892062865338	1.261943184621645	2FLI_L	7.0	7.65	0.145	8.49	0.681	5.153	9.002	1
2748	0.998	7	-3.136315926779986	-5.535892062821979	1.2623265218050772	6S09_H	4.5	4.6	0.009	3.1	3.506	2.589	8.508	1
2749	0.78	9	-3.136314517703544	-5.535922960748487	1.262798264609143	4KGD_B	6.0	6.26	0.123	5.7	5.663	5.643	8.098	1
2750	0.946	219	-3.1363066261718564	-5.535685061895123	1.2634447247128398	5TEH_B	6.3	6.823	0.155	6.5	1.79	4.477	8.619	1
2751	0.894	12	-3.136386425011334	-5.537296801639132	1.2603865883158112	2C0R_B	8.5	7.377	0.23	4.6	2.177	4.583	9.186	1
2752	0.47	1	-3.1363905620013672	-5.537459901717997	1.260644190986983	5X41_Q	6.5	6.65	0.155	6.5	7.221	5.153	8.438	1
2753	0.987	265	-3.1363907578688184	-5.537497835146387	1.2610690786337306	5L1F_D	7.95	5.833	0.062	6.5	1.772	4.04	8.462	1
2754	0.76	91	-3.136397850985188	-5.537773988575214	1.2612169557076855	3WRI_B	6.5	7.109	0.163	7.4	6.716	5.983	8.248	1
2755	0.662	2	-3.1364014317903997	-5.537914499030655	1.2614788256952258	1URX_A	4.6	6.467	0.11	4.6	4.63	4.563	8.818	1
2756	0.988	256	-3.1363995173537633	-5.537877034695584	1.2619493822476238	3LE6_A	8.5	7.315	0.154	7.5	3.659	6.039	8.197	0
2757	0.834	59	-3.136374957002239	-5.537419756180383	1.263359674981545	4WKF_A	7.2	7.123	0.261	7.2	1.892	4.61	8.675	1
2758	0.808	20	-3.136377350162202	-5.537513068387439	1.2636241714343661	1W6O_B	5.6	6.529	0.014	5.6	2.632	4.993	8.008	1
2759	0.993	1	-3.1363773501177477	-5.537513067794316	1.2639739225367081	2XU2_A	9.0	5.5	0.16	4.29	0.269	3.157	8.438	0
2760	0.98	2	-3.1363773501177477	-5.537513067794316	1.2643170071949301	3UBF_A	6.5	7.6	0.114	8.5	4.587	5.463	8.538	1
2761	0.933	151	-3.136373685690533	-5.53747424647162	1.2648378863314835	7C5N_R	6.3	6.978	0.217	6.6	0.552	4.48	8.878	1
2762	0.703	6	-3.1363756033346424	-5.53755106592768	1.2650911215343503	2AG1_D	6.8	6.986	3.477	6.9	4.072	6.303	7.538	1
2763	1.0	0	-3.1363756033346424	-5.53755106592768	1.2650911215343503	4YNX_B	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
2764	0.723	10	-3.136378417287912	-5.5376615991684535	1.2653052720403881	3X2G_A	7.5	7.845	0.02	8.0	6.2	6.953	8.518	1
2765	0.946	57	-3.1363858158090885	-5.537656281889111	1.2651079644673882	6K1O_D	7.0	6.939	0.266	9.0	0.524	4.49	9.023	1
2766	0.654	2	-3.13639277903798	-5.537925654915458	1.265164420580566	5XUH_C	8.0	7.267	0.097	7.0	4.605	5.463	8.128	1
2767	0.956	691	-3.1363958061295705	-5.537970935698791	1.2653473054862348	6HY8_A	4.0	4.905	0.101	4.5	3.219	3.503	7.577	1
2768	0.804	349	-3.136406326362364	-5.538353033908938	1.265262834797625	1C6L_A	7.0	6.774	0.938	6.9	1.425	4.999	7.997	1
2769	0.506	91	-3.136404527437856	-5.53845989086623	1.2656970958611307	4L4D_A	7.4	7.099	0.165	7.4	6.563	5.983	8.233	1
2770	0.883	256	-3.136407616237926	-5.538576343023153	1.2658873261543524	2EXZ_A	7.5	7.455	0.543	8.0	2.644	5.963	9.018	1
2771	0.487	1	-3.136411600126309	-5.538733459560589	1.266041195646507	6G7D_A	8.5	7.65	0.125	8.5	7.12	5.153	8.558	1
2772	0.798	4	-3.1364150874291186	-5.538869041828423	1.266210551725079	3DVU_D	4.5	6.46	1.169	7.5	2.653	4.47	7.658	1
2773	0.594	9	-3.1364201898868744	-5.539068648857318	1.2663158148620928	3OTZ_A	7.0	6.38	0.03	5.8	6.832	5.753	7.058	1
2774	1.0	0	-3.1364201898868744	-5.539068648857318	1.2663158148620928	4KQD_D	5.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2775	1.0	0	-3.1364201898868744	-5.539068648857318	1.2663158148620928	5B7C_A	6.8	6.8	0.311	6.8	0.311	4.693	8.908	1
2776	0.628	10	-3.136425344310944	-5.5392086209818485	1.2663411900219201	7LJU_D	7.5	6.073	0.044	4.7	6.41	4.653	7.577	1
2777	0.979	2	-3.136425344310944	-5.5392086209818485	1.2666369328329974	4O96_D	7.0	7.267	0.097	6.5	4.796	5.463	8.598	1
2778	0.909	104	-3.136446947700253	-5.539665560484439	1.2660278861393093	5KBR_B	7.6	7.339	0.236	7.0	1.117	5.703	8.754	1
2779	0.541	25	-3.136588687000039	-5.5435060256849225	1.2607909313655632	1TA4_A	8.5	7.758	0.078	8.5	5.455	5.356	8.746	1
2780	0.346	49	-3.136587206240621	-5.543617179139188	1.2612865945756662	5DIU_A	7.5	7.378	0.05	7.5	8.962	5.963	8.158	1
2781	0.93	346	-3.136592414476444	-5.543797203351971	1.2614839469385155	5L6J_D	6.0	6.763	0.218	7.5	1.51	4.404	8.556	1
2782	1.0	0	-3.136592414476444	-5.543797203351971	1.2614839469385155	3SF4_F	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2783	0.943	11	-3.13658962983134	-5.543843435984573	1.2620694385526343	3HH8_A	7.4	7.942	0.439	8.7	2.358	4.008	9.27	1
2784	0.807	10	-3.13658694549036	-5.543866322628115	1.2626820500966254	5K6M_A	5.5	7.0	1.423	5.5	2.633	5.433	9.606	1
2785	0.98	1	-3.13658694549036	-5.543866322628115	1.2630508782322327	1KOL_B	8.0	6.15	0.137	5.5	4.401	5.153	8.438	1
2786	0.374	7	-3.1365921472596674	-5.5440712884229475	1.2632147430466094	6M00_A	4.5	5.788	0.028	4.5	8.841	4.453	8.528	1
2787	0.987	1	-3.1365921472596674	-5.5440712884229475	1.2635728163462843	5KTA_A	8.5	5.9	0.122	5.0	7.047	4.943	8.438	0
2788	0.981	16	-3.136566463088268	-5.543537039608164	1.2649807553334445	1UKE_A	8.0	5.694	0.03	4.5	1.1	3.489	8.6	1
2789	0.932	2	-3.1366314645588287	-5.544571209738246	1.2623900021183778	3DBI_C	7.0	6.433	0.242	5.5	4.784	5.423	8.208	1
2790	0.693	10	-3.136668270463733	-5.545030072675059	1.2607198257502654	5F7S_B	8.3	7.836	0.163	8.3	3.974	6.153	9.753	1
2791	0.811	2	-3.1366721767288874	-5.545183999503514	1.2609795263018448	1Y4H_D	6.4	5.9	0.081	6.3	4.816	4.564	8.128	1
2792	0.988	1	-3.1366721767288874	-5.545183999503514	1.2613822794182987	2FUQ_B	5.0	6.4	0.148	6.0	7.238	5.153	8.438	0
2793	0.989	4	-3.1366714954769463	-5.545171420941195	1.2618061417944275	3X39_B	7.5	6.46	1.336	4.5	2.702	4.471	8.528	1
2794	0.855	84	-3.136680357330127	-5.545446202335449	1.2618436157941406	6L1B_B	7.9	6.815	0.174	6.0	3.13	5.473	8.468	1
2795	0.765	12	-3.136683470785795	-5.545573260784299	1.2621120637375576	2PEN_F	7.5	6.592	0.132	7.5	3.125	4.19	8.636	1
2796	0.99	101	-3.136683508286749	-5.545574738064343	1.2624909618631441	4UZ9_A	6.5	4.408	0.001	4.2	11.344	4.013	6.298	0
2797	0.783	256	-3.1366976717672608	-5.546101079114508	1.2623260752906411	5CGK_A	6.0	7.461	0.753	8.0	2.984	5.973	9.016	1
2798	0.744	3	-3.136700545399966	-5.54621348467421	1.2625928111744176	1PT6_B	8.5	7.7	0.061	8.5	3.448	5.713	8.528	1
2799	0.968	223	-3.1366706303276306	-5.545663113978596	1.2642229814062822	3RAR_A	5.3	6.585	0.381	6.05	0.409	5.18	8.129	1
2800	0.98	117	-3.136673308553755	-5.545529540637812	1.2643415769298323	3ENR_B	6.15	6.901	0.166	7.0	1.479	4.607	8.525	1
2801	0.614	28	-3.136721891403244	-5.546763278507916	1.2626675415792703	4WAM_B	7.5	6.972	0.138	7.5	4.666	4.471	8.338	1
2802	0.782	253	-3.136793582912952	-5.549198538323419	1.2602820942384994	4F22_A	6.5	5.844	0.085	6.5	1.887	4.144	8.336	1
2803	0.196	14	-3.1367998543586797	-5.549445692965828	1.2604605572494487	5NCP_A	7.0	6.887	0.024	7.0	11.384	4.513	7.988	1
2804	1.0	0	-3.1367998543586797	-5.549445692965828	1.2604605572494487	3BCY_A	5.0	6.8	0.311	6.8	0.311	4.693	8.908	1
2805	0.98	1	-3.1367998543586797	-5.549445692965828	1.2608738152419996	5K31_F	8.0	6.65	0.954	6.5	1.362	5.153	8.438	1
2806	0.996	7	-3.136793155092528	-5.5492362586901365	1.2615369310652373	2OIF_H	5.3	6.9	1.415	7.0	2.069	5.543	7.888	0
2807	0.991	60	-3.1367933289577556	-5.549242965672497	1.261922033986506	6ZIE_B	5.5	7.349	0.012	8.0	3.882	6.453	8.738	0
2808	0.861	28	-3.1367949955354657	-5.54928914370277	1.2622727431741914	2OLJ_B	7.5	7.319	0.182	7.5	1.656	4.848	10.152	1
2809	0.316	2	-3.1368006038860092	-5.5495099548335745	1.2624369031148652	2Y26_T	7.5	7.267	0.097	7.5	9.5	5.463	8.128	1
2810	0.474	1	-3.136804283415792	-5.549655172192326	1.2626710272282051	2F6X_B	6.0	6.4	0.148	6.0	7.267	5.153	8.438	1
2811	0.963	11	-3.1368066801424224	-5.549680987942482	1.2629248778877045	4J6D_B	6.0	6.779	0.297	6.5	5.028	5.693	8.17	1
2812	0.154	44	-3.1368131927881135	-5.549937806671445	1.2630418354890323	3DDG_A	7.0	7.049	2.635	7.0	12.017	6.943	7.408	1
2813	0.933	25	-3.1367869686533014	-5.549462870540218	1.2645002810764545	4E3Q_D	6.5	7.285	0.506	6.2	1.153	6.153	8.496	1
2814	0.994	1	-3.136772268489268	-5.549265615389021	1.2655482326585596	5KIV_A	9.5	7.15	0.378	7.37	0.388	5.143	8.847	0
2815	0.485	3	-3.1367778124771983	-5.549482835739954	1.2656498642084615	2XTR_B	6.5	6.8	0.078	6.5	6.967	5.713	7.878	1
2816	0.943	216	-3.1367799022293115	-5.549591467870966	1.2658638526798325	6D20_A	8.0	6.86	0.241	6.5	1.291	5.09	8.723	1
2817	0.938	50	-3.1367941183059793	-5.549946265145114	1.265559773424701	6A20_A	7.5	7.269	0.317	6.9	0.617	5.385	8.911	1
2818	0.669	9	-3.1367898595721013	-5.549917516277993	1.2660170313804886	3DHV_A	7.2	6.73	0.184	7.2	4.365	4.46	8.488	1
2819	0.959	1	-3.136767634800759	-5.54964937355339	1.2674695050419802	3TT9_A	7.0	7.7	0.256	8.26	0.277	5.153	9.867	1
2820	0.906	21	-3.136769988758001	-5.54973884476119	1.26765352799857	1CT2_I	7.4	7.473	0.814	7.1	3.969	6.023	10.703	1
2821	0.796	46	-3.1367951037469766	-5.550502187487755	1.266965015339173	3IS8_X	6.0	6.319	0.03	6.0	2.497	4.564	8.348	1
2822	1.0	0	-3.1367951037469766	-5.550502187487755	1.266965015339173	1O7L_D	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2823	0.945	247	-3.1368316805755305	-5.55130423287045	1.2657611288954151	4HDO_B	8.5	6.977	0.15	7.5	0.746	4.329	8.65	1
2824	0.136	89	-3.1368773609627976	-5.552705466211791	1.2642992612606025	6PJ0_A	6.5	6.546	3.592	6.5	11.385	6.283	6.84	1
2825	0.68	26	-3.1368774056656594	-5.552772293928765	1.2646498592521007	7AWP_A	8.2	7.096	0.241	8.2	4.218	4.3	8.663	1
2826	0.997	1	-3.1368774056656594	-5.552772293928765	1.2649789237918518	6ECB_A	9.5	7.45	0.137	8.1	6.691	5.153	8.437	0
2827	0.797	4	-3.1368713404699675	-5.552740850649225	1.2656344603376457	3I64_B	3.8	6.48	0.126	8.0	5.612	3.774	8.048	1
2828	0.988	4	-3.1368713404699675	-5.552740850649225	1.2659443403444166	4J9U_H	6.75	7.56	0.487	7.2	2.892	5.933	9.016	1
2829	0.794	31	-3.1369142945799577	-5.553868404865336	1.264537568694999	3FVL_E	7.5	6.963	0.818	7.5	2.476	5.603	8.08	1
2830	0.863	15	-3.137062225385722	-5.558089510362356	1.259118461263638	1Y3Q_A	8.5	6.925	0.103	7.5	2.776	4.618	8.653	1
2831	0.969	1	-3.137062225385722	-5.558089510362356	1.2595586586498808	1PKV_B	7.0	7.15	0.15	7.5	5.702	5.153	8.438	1
2832	0.963	6	-3.1370673447435924	-5.558108921963664	1.259689535517947	5VN4_B	7.5	5.886	0.19	5.01	0.311	3.907	8.108	1
2833	1.0	0	-3.1370673447435924	-5.558108921963664	1.259689535517947	4BZ4_F	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
2834	0.647	2	-3.137070668465937	-5.55823919104624	1.259991810140681	3GJ8_D	6.5	6.5	4.738	6.5	4.738	5.463	8.128	1
2835	0.643	21	-3.1370896088056224	-5.558826089458928	1.2597454773557744	6I1N_C	5.6	6.295	0.16	5.5	4.035	5.433	8.607	1
2836	0.918	180	-3.1371433811984857	-5.56039360479059	1.2580903456725536	5XLA_B	6.5	7.525	0.389	6.5	0.513	5.509	9.372	1
2837	0.877	18	-3.1371920863683997	-5.561246467772191	1.25625736495743	6A5K_A	7.0	6.592	0.474	7.0	1.088	4.732	8.22	1
2838	1.0	0	-3.1371920863683997	-5.561246467772191	1.25625736495743	3NX6_A	4.1	6.8	0.311	6.8	0.311	4.693	8.908	0
2839	0.614	42	-3.1371775707076925	-5.56088322494006	1.2573197009632433	4K8H_A	8.3	7.414	0.147	8.3	5.385	5.119	8.335	1
2840	1.0	0	-3.1371775707076925	-5.56088322494006	1.2573197009632433	5CZY_A	5.0	6.8	0.311	6.8	0.311	4.693	8.908	1
2841	0.921	1584	-3.137193706184854	-5.56137980542225	1.2571497420536997	7JZ4_D	8.5	6.756	0.128	7.5	0.965	4.194	8.974	1
2842	0.994	80	-3.1371761193790064	-5.561117975523685	1.258467702866111	1QKN_A	4.8	7.138	0.321	8.0	0.737	5.298	8.971	0
2843	0.963	122	-3.137159779078363	-5.560736518026382	1.2595878809594014	4IBR_A	6.7	7.009	0.79	6.2	1.125	4.473	8.981	1
2844	0.909	5	-3.137161447678841	-5.560799975687563	1.2599549801162782	2NXO_D	5.5	6.733	0.052	6.5	6.144	5.563	8.518	0
2845	0.965	93	-3.137137436185411	-5.560402568020961	1.261439203118506	6V61_A	8.5	6.61	0.283	7.0	0.604	4.744	8.405	0
2846	0.487	1	-3.137140601853865	-5.560527531332794	1.2617124984406118	6HND_B	8.5	7.65	0.125	8.5	7.258	5.153	8.558	1
2847	0.723	55	-3.1371516636673284	-5.560943522154976	1.261679371008378	4K1V_A	4.6	6.361	0.017	7.2	4.896	4.536	7.648	1
2848	0.941	101	-3.1371472461336287	-5.560770274518864	1.262235676086656	6R8R_A	4.0	4.432	0.001	4.2	11.526	4.024	6.478	0
2849	0.682	7	-3.137142882582584	-5.560794549596392	1.2628570074116166	5M87_A	8.6	7.463	0.11	8.6	3.587	5.173	8.628	1
2850	0.038	418	-3.137151330633089	-5.561093061312814	1.2629003335319418	5P1X_A	4.6	4.649	2.911	4.6	13.798	4.551	4.648	1
2851	0.947	1	-3.137172067178374	-5.56141185812372	1.2623199866531556	4BPY_A	4.5	5.9	0.231	5.07	0.39	4.145	8.438	1
2852	0.934	49	-3.137169300518127	-5.561375176760625	1.2628174108392312	7P2H_B	5.5	6.944	0.197	8.5	2.562	3.984	8.59	1
2853	0.987	6	-3.1371527214051413	-5.561180506236141	1.2640577320588549	5HXU_B	9.0	6.971	0.193	6.5	6.297	5.793	8.796	0
2854	0.729	14	-3.137174939455492	-5.561981564168947	1.263552970719099	2NVH_A	7.5	7.153	0.02	7.4	5.543	4.481	7.988	1
2855	0.994	5	-3.1371749394552704	-5.5619815641602885	1.263904344239117	3WHN_B	8.2	7.967	0.034	8.5	9.176	6.123	8.538	1
2856	0.988	4	-3.1371749394552704	-5.5619815641602885	1.2642488239658503	6NS2_C	7.0	7.784	0.046	8.0	2.92	5.933	8.488	1
2857	0.99	15	-3.1371636738351123	-5.56167809872775	1.2650194496566385	2P1I_H	8.0	5.991	0.045	4.71	0.813	4.511	7.728	0
2858	0.819	4	-3.137299500126525	-5.565987761291203	1.260129412271902	6CQG_A	6.6	6.88	0.063	9.0	1.877	4.437	9.03	1
2859	0.683	128	-3.137314614469096	-5.566442244089672	1.2599625038394422	6T55_L	7.5	7.177	0.308	7.5	4.129	4.721	8.586	1
2860	0.864	226	-3.1373212605565963	-5.566702219513241	1.2601366691320044	5ZEO_A	6.5	7.534	0.158	9.0	2.739	5.979	9.023	1
2861	1.0	0	-3.1373212605565963	-5.566702219513241	1.2601366691320044	4PT1_B	6.0	6.8	0.311	6.8	0.311	4.693	8.908	1
2862	0.993	3	-3.1373212605565963	-5.566702219513241	1.2605563039099714	5G4A_B	8.5	7.325	0.072	7.5	10.774	5.713	7.878	0
2863	0.969	80	-3.1373076146434085	-5.566514940343824	1.2616210826342211	2FSZ_B	5.6	7.128	0.296	8.0	0.863	5.132	8.967	1
2864	0.912	283	-3.1372846723243413	-5.566014854477983	1.2629602896932677	5DYT_B	7.4	6.52	1.611	6.5	1.987	4.892	7.887	1
2865	0.98	1	-3.137284672324129	-5.566014854474646	1.2633235530465288	3KWO_D	8.0	5.4	0.104	4.02	0.36	3.25	8.438	1
2866	0.473	3	-3.1372862502205776	-5.566121523009179	1.2636419795766893	4C88_D	7.0	7.2	0.148	7.0	7.358	5.683	8.958	1
2867	0.832	41	-3.1372871492912178	-5.566170014300798	1.2639643586186404	6TX0_B	6.0	6.788	0.028	6.5	2.665	5.493	8.494	1
2868	0.807	52	-3.1372936130770985	-5.566314478657718	1.2640377250016734	6S71_D	7.0	7.734	0.008	8.0	6.27	6.953	8.508	1
2869	0.44	8	-3.1373209729379417	-5.567344482900659	1.2633398167274332	7NYM_DDD	7.5	7.644	0.029	7.5	6.617	6.443	9.022	1
2870	1.0	0	-3.1373209729379417	-5.567344482900659	1.2633398167274332	2O8S_B	10.0	6.8	0.311	6.8	0.311	4.693	8.907	0
2871	0.943	17	-3.1373213223558363	-5.567358270285003	1.2636821290366014	3P3C_A	8.5	7.461	1.258	7.0	5.549	6.953	8.468	0
2872	0.707	48	-3.1374170396047822	-5.569620033332202	1.260198320144568	3W05_B	7.5	7.488	3.055	7.5	3.308	6.1	8.85	1
2873	0.979	703	-3.137408536637671	-5.569486339658868	1.2610015369339782	6NVG_A	4.5	6.985	0.264	7.5	0.673	4.973	8.782	0
2874	0.549	8	-3.1374121845132845	-5.569629353219576	1.2612653380353187	2UXP_B	6.5	7.2	0.033	6.5	6.366	6.433	8.757	1
2875	1.0	0	-3.1374121845132845	-5.569629353219576	1.2612653380353187	1YNM_A	5.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2876	0.743	3	-3.137407253611401	-5.569633666635853	1.2620083345880995	6EZT_B	4.6	6.225	0.132	6.5	3.742	4.564	8.604	1
2877	0.991	1	-3.1374040779699754	-5.569509638561526	1.2625111510382616	3T46_A	4.8	5.9	0.122	5.0	6.929	4.943	8.438	0
2878	0.846	21	-3.1374142190433894	-5.569605401680834	1.2623536290264483	3W24_A	8.0	7.773	0.283	8.0	1.61	5.557	9.333	1
2879	0.893	37	-3.1374145033489613	-5.569623579915759	1.2627189208165275	7EAT_B	7.5	6.076	0.242	7.5	1.496	4.631	7.498	0
2880	0.899	720	-3.1374844942025146	-5.571733675816714	1.2603800388782196	4NBX_B	7.5	6.647	0.186	7.5	0.635	4.279	8.643	1
2881	0.891	80	-3.137462161903175	-5.571333708516307	1.2617478195236196	3ZS1_D	5.5	6.699	0.529	5.5	1.487	5.451	8.228	1
2882	0.974	1	-3.137462161903175	-5.571333708516307	1.2621353879132073	1NYH_A	6.0	6.9	0.166	7.0	7.359	5.153	8.438	1
2883	0.602	12	-3.1376426255196246	-5.5763294782785735	1.2554013804127728	3JV0_A	6.5	6.577	0.948	6.5	3.741	5.553	7.678	1
2884	0.465	15	-3.1376480835011913	-5.576542734176929	1.2557073203976696	3DXM_G	7.5	7.263	0.018	7.5	7.039	6.943	7.538	1
2885	0.964	47	-3.1376544310135324	-5.576718978736012	1.2559565687067367	4MKF_B	8.5	7.217	0.145	9.0	2.142	4.943	9.027	1
2886	0.982	2	-3.1376544310135324	-5.576718978736012	1.256459972564554	3ENC_B	6.1	6.933	0.103	7.5	4.939	5.463	8.128	1
2887	0.998	2	-3.1376544310135324	-5.576718978736012	1.256952834838056	4GIZ_D	9.5	6.7	0.111	6.8	4.9	5.463	8.127	0
2888	0.855	6	-3.1376522988277924	-5.576728700378269	1.257554902110421	2CWS_A	4.5	5.971	0.095	5.0	4.088	4.483	7.578	1
2889	0.979	25	-3.1376555120346805	-5.576827310014113	1.257902060265124	1MB4_B	5.6	7.869	0.031	8.5	2.827	5.417	8.826	1
2890	1.0	0	-3.1376555120346805	-5.576827310014113	1.257902060265124	6G69_N	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2891	0.611	13	-3.1376784071860904	-5.577179855176612	1.2572411515521018	6ZUJ_DDD	6.2	6.243	1.684	6.2	5.384	4.804	7.998	1
2892	0.992	21	-3.137664367324348	-5.57702073401912	1.2584962315542392	7DT1_B	8.5	5.955	0.241	5.0	0.83	4.279	7.988	0
2893	1.0	0	-3.137664367324348	-5.57702073401912	1.2584962315542392	4GCN_B	5.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2894	0.948	41	-3.1376765130148745	-5.577188410942584	1.2583089128945513	5CSK_B	8.3	6.738	0.217	5.5	2.901	5.441	8.729	1
2895	0.947	11	-3.1376908827937986	-5.577517354346995	1.2581074549451272	1JU2_B	7.5	7.692	0.064	7.0	1.66	5.483	9.139	1
2896	0.966	4	-3.1377021990641123	-5.577738396129626	1.2580933520428945	6U78_D	4.5	5.58	0.04	4.2	6.083	3.951	8.823	1
2897	1.0	0	-3.1377021990641123	-5.577738396129626	1.2580933520428945	4HQM_B	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2898	0.81	7	-3.1377043665637125	-5.57782355992859	1.2584710486249404	5E0T_C	4.5	6.863	0.047	8.5	3.59	4.485	8.528	1
2899	0.969	1	-3.1377043665637125	-5.57782355992859	1.2589241942639573	6ON6_A	7.0	6.65	0.155	6.5	7.459	5.153	8.438	1
2900	0.188	4	-3.137711748106285	-5.578112612799136	1.2590870016403608	5U08_D	7.0	6.96	4.253	7.0	11.266	5.933	7.658	1
2901	1.0	0	-3.137711748106285	-5.578112612799136	1.2590870016403608	6IGK_B	6.0	6.8	0.311	6.8	0.311	4.693	8.908	1
2902	0.984	1	-3.137711748106285	-5.578112612799136	1.2595276743381634	2YCD_A	8.3	6.65	0.155	6.5	7.222	5.153	8.438	1
2903	0.897	33	-3.137670537275532	-5.5771826348190014	1.2616871352307693	1E93_A	7.3	6.306	0.239	6.5	1.555	3.984	8.035	1
2904	0.941	102	-3.1376943164722286	-5.577591130355525	1.261026448129748	5W5Q_B	6.5	7.424	0.293	8.3	1.893	5.593	8.946	1
2905	0.686	15	-3.1377122161744375	-5.578249821748337	1.2607456319693224	3MKP_D	7.5	7.581	0.215	7.5	3.871	5.993	8.508	1
2906	0.997	4	-3.1377122161744375	-5.578249821748337	1.2611529516864788	6T8K_B	9.0	7.06	0.061	6.0	5.713	5.913	8.518	0
2907	0.86	3	-3.1377148235444103	-5.578363253977471	1.2614568107299986	4ABK_A	7.5	6.925	0.08	7.4	3.729	4.368	8.528	1
2908	0.679	6	-3.1377107217595275	-5.578372634138369	1.2620890119983097	6QIN_B	7.5	7.971	0.24	7.5	4.236	6.213	9.756	1
2909	0.933	39	-3.1377528591950963	-5.5792178385917515	1.2606350621250186	1VDK_B	7.4	6.7	0.216	7.55	0.374	4.58	8.416	1
2910	0.933	313	-3.1377629632134716	-5.579559946889855	1.2606568491152144	6CQL_E	8.0	6.819	0.037	7.0	1.214	4.945	8.551	1
2911	0.79	4	-3.1377640996184324	-5.57960483272975	1.2610230051636513	4XHR_N	6.0	5.86	0.048	5.0	4.715	4.943	7.658	1
2912	0.895	41	-3.1377636406947373	-5.5796125763001	1.261455234036872	3NHA_A	6.5	7.527	0.254	6.5	1.2	5.41	9.61	1
2913	0.695	20	-3.1377777936451796	-5.579842718024558	1.2611633407121887	6MK3_A	6.0	6.567	0.191	6.0	4.222	4.632	8.278	1
2914	0.891	328	-3.1377835940929697	-5.580015156378837	1.2613344212111717	3NKK_A	7.5	6.804	0.058	7.0	2.013	4.31	8.505	1
2915	0.976	43	-3.1378012572141416	-5.580488558156995	1.261038420979108	6C83_D	7.5	6.822	0.084	6.19	0.589	4.459	8.984	1
2916	0.479	3	-3.137782347888079	-5.5803911804342174	1.2622481920443196	5EO9_B	7.0	7.075	0.624	7.0	6.085	5.713	7.948	1
2917	1.0	0	-3.137782347888079	-5.5803911804342174	1.2622481920443196	3H4S_E	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
2918	0.782	84	-3.137823487645635	-5.581852839877106	1.2610727976184986	2QVV_B	7.0	7.07	0.499	7.4	2.896	5.2	8.125	1
2919	0.955	17	-3.137838803922734	-5.5821810488880965	1.2608498012259484	4KMZ_A	7.5	6.767	0.189	7.0	1.032	4.486	8.511	1
2920	0.734	142	-3.1378474696697287	-5.582506480776244	1.2609248717615675	2IJN_B	5.0	5.677	0.164	5.0	2.54	4.668	7.498	1
2921	0.986	3	-3.1378438449211328	-5.582428235849213	1.2614766162118516	5F4V_A	7.5	5.9	0.071	5.6	3.698	4.565	7.878	1
2922	0.823	5	-3.1378449325920115	-5.582471086572817	1.2618282843849544	1HCX_B	6.4	6.55	0.051	7.0	3.332	4.58	7.548	1
2923	0.474	1	-3.137848034901157	-5.582593419930344	1.2620963173931652	2OYA_B	6.0	6.4	0.148	6.0	7.368	5.153	8.438	1
2924	0.481	1	-3.1378506549412184	-5.582697032105272	1.2623772809237674	1NF4_P	5.5	6.15	0.137	5.5	7.431	5.153	8.438	1
2925	0.965	354	-3.1378554965780165	-5.582791261245848	1.2625242943087098	7D3I_A	5.5	6.697	0.236	6.5	2.872	4.994	8.512	1
2926	0.473	1	-3.137860562636385	-5.582989293634219	1.2627038120736207	3RF6_B	7.5	7.15	0.15	7.5	7.077	5.153	8.438	1
2927	0.965	12	-3.1378745763614866	-5.583258404843759	1.2624847659961607	1N57_A	6.5	6.031	0.208	7.5	3.354	4.688	7.528	1
2928	0.474	1	-3.137886872800933	-5.583730235070493	1.2623899109079	3OWQ_D	7.5	7.15	0.15	7.5	6.501	5.153	8.438	1
2929	0.952	62	-3.137878546353218	-5.583655654608802	1.2631340506700894	6MI4_B	8.0	6.74	0.256	7.08	0.5	4.411	8.706	1
2930	0.797	4	-3.1378795927524386	-5.583697038180642	1.2634538701594542	6EJT_B	4.6	6.98	0.062	8.5	5.897	4.575	8.538	1
2931	0.795	48	-3.137880849495539	-5.583746537799137	1.2637594471154365	1Q2U_A	8.5	7.531	2.723	7.5	4.95	5.967	8.526	1
2932	0.909	119	-3.137897613926339	-5.584287936703067	1.2634422952274589	6WMH_H	7.5	6.394	0.262	6.5	1.743	4.447	8.143	1
2933	0.988	13	-3.13786988510283	-5.583936593708746	1.2651891200321796	2Z1K_D	4.6	6.75	0.331	6.46	0.344	4.873	8.921	0
