iteration	loss	n_i	w_0	w_1	ID	y	yhat
261	-0.05957914413077798	43	-1.0441140166103808	2.989157519351722	5X8D_B	0.0	0.05783903587015762
262	-0.0005482934407884866	52	-1.0441140166103808	2.989157519351722	5FQD_F	0.0	0.0005481431554079288
263	-0.0015302010679082057	18	-1.0441140166103808	2.989157519351722	2II6_A	0.0	0.001529030907190538
264	-0.03503947155203291	217	-1.0439351732961664	2.9892071100809874	3LAU_A	0.0	0.034432696934666274
265	-0.002909386888245293	9	-1.0439351732961664	2.9892071100809874	3P2C_B	0.0	0.0029051587236620224
266	-0.009731055931999707	2	-1.0439351732961664	2.9892071100809874	5UN5_D	0.0	0.00968386241220674
267	-0.029481940049237265	0	-1.0439351732961664	2.9892071100809874	2GPI_A	0.0	0.029051587236620224
268	-0.0032331752199965336	8	-1.0439351732961664	2.9892071100809874	4EKU_A	0.0	0.003227954137402247
269	-0.028773543781853306	32	-1.0436821918645818	2.9892601464543977	4AC3_A	0.0	0.028363527324433375
270	-0.002909386888245293	9	-1.0436821918645818	2.9892601464543977	5AID_A	0.0	0.0029051587236620224
271	-0.0008548237058355551	33	-1.0436821918645818	2.9892601464543977	3WAL_A	0.0	0.000854458448135889
272	-0.005827263013035162	4	-1.0436821918645818	2.9892601464543977	6BHW_H	0.0	0.005810317447324045
273	-0.005167029711458078	140	-1.0435501692194094	2.989288791716671	3V0Q_B	0.0	0.005153703575498136
274	-0.003638058120080859	7	-1.0435501692194094	2.989288791716671	6Y4D_B	0.0	0.003631448404577528
275	-0.02531687445223991	844	-1.0435548446277179	2.9892908642398446	7D6Y_B	0.0	0.024999089805826415
276	-0.0015302010679082057	18	-1.0435548446277179	2.9892908642398446	3K83_B	0.0	0.001529030907190538
277	-0.014632325860560347	1	-1.0435548446277179	2.9892908642398446	2PIF_B	0.0	0.014525793618310112
278	-0.06484632941010235	16	-1.0435794819697652	2.9894052892215703	7JGZ_A	0.0	0.06278852584789853
279	-0.03173057218159923	194	-1.043608082319581	2.989389163595408	5CX9_B	0.0	0.031232440149528966
280	-0.0010380953215696428	27	-1.043608082319581	2.989389163595408	3WJA_B	0.0	0.0010375566870221508
281	-0.00031243146008433744	92	-1.043608082319581	2.989389163595408	3UEX_A	0.0	0.000312382658458282
282	-0.007289400049020426	3	-1.043608082319581	2.989389163595408	5ZHW_B	0.0	0.007262896809155056
283	-0.0032331752199965336	8	-1.043608082319581	2.989389163595408	3R26_A	0.0	0.003227954137402247
284	-0.009731055931999707	2	-1.043608082319581	2.989389163595408	5ONO_A	0.0	0.00968386241220674
285	-0.0004925210522550788	58	-1.043608082319581	2.989389163595408	6SEB_A	0.0	0.0004923997836715292
286	-0.0017103787604579104	16	-1.043608082319581	2.989389163595408	7AQS_X	0.0	0.001708916896271778
287	-0.009731055931999707	2	-1.043608082319581	2.989389163595408	4IRM_C	0.0	0.00968386241220674
288	-0.029481940049237265	0	-1.043608082319581	2.989389163595408	5DL8_B	0.0	0.029051587236620224
289	-0.025996901533062285	2010	-1.043596143847527	2.9893893314822275	4Q0X_L	0.0	0.02566189144151223
290	-0.007289400049020426	3	-1.043596143847527	2.9893893314822275	2YJ0_F	0.0	0.007262896809155056
291	-0.007289400049020426	3	-1.043596143847527	2.9893893314822275	2ZHO_F	0.0	0.007262896809155056
292	-0.00035008039432387976	82	-1.043596143847527	2.9893893314822275	3AL7_A	0.0	0.0003500191233327738
293	-0.0022372382319194267	12	-1.043596143847527	2.9893893314822275	1EB7_A	0.0	0.0022347374797400173
294	-0.004158862841899563	6	-1.043596143847527	2.9893893314822275	1Z0B_A	0.0	0.004150226748088603
295	-0.04532089874473255	23	-1.0436979548500316	2.9893613892126982	2QD4_B	0.0	0.04430924734165209
296	-0.00485369133150788	5	-1.0436979548500316	2.9893613892126982	5EBE_C	0.0	0.00484193120610337
297	-0.00035435042392357134	81	-1.0436979548500316	2.9893613892126982	6L2J_A	0.0	0.0003542876492270759
298	-0.0014669519940159826	419	-1.0436473558017927	2.989368444452248	5P3K_A	0.0	0.0014658765458808339
299	-0.02900572677616187	30	-1.043403569049862	2.989304171247274	6DE6_B	0.0	0.02858909860211786
300	-0.024878969878696377	42	-1.043451068799173	2.989287235735439	6I4A_AAA	0.0	0.024572038951106358
301	-0.01673018404889248	258	-1.0435163126125226	2.989280181646412	2VWE_L	0.0	0.01659101172677803
302	-0.07756567944396635	44	-1.0441102110596907	2.9891435834006392	7MK0_X	0.0	0.07463375513975198
303	-0.0004211261573568629	68	-1.0441102110596907	2.9891435834006392	2C6C_A	0.0	0.0004210374961829018
304	-0.009731055931999707	2	-1.0441102110596907	2.9891435834006392	5YZ2_B	0.0	0.00968386241220674
305	-0.014632325860560347	1	-1.0441102110596907	2.9891435834006392	3LD1_A	0.0	0.014525793618310112
306	-0.0013843667095926608	20	-1.0441102110596907	2.9891435834006392	3G59_A	0.0	0.0013834089160295344
307	-0.029481940049237265	0	-1.0441102110596907	2.9891435834006392	2QH9_B	0.0	0.029051587236620224
308	-0.029481940049237265	0	-1.0441102110596907	2.9891435834006392	4K02_B	0.0	0.029051587236620224
309	-0.0008303900280045964	34	-1.0441102110596907	2.9891435834006392	4IL5_B	0.0	0.0008300453496177207
310	-0.002909386888245293	9	-1.0441102110596907	2.9891435834006392	5I79_B	0.0	0.0029051587236620224
311	-0.005827263013035162	4	-1.0441102110596907	2.9891435834006392	3NGQ_A	0.0	0.005810317447324045
312	-0.014632325860560347	1	-1.0441102110596907	2.9891435834006392	4PH1_C	0.0	0.014525793618310112
313	-0.03175764828473469	194	-1.0441412077958512	2.9891260516723586	3H30_B	0.0	0.03125867024478774
314	-0.009731055931999707	2	-1.0441412077958512	2.9891260516723586	4GEJ_J	0.0	0.00968386241220674
315	-0.0032331752199965336	8	-1.0441412077958512	2.9891260516723586	3NEV_D	0.0	0.003227954137402247
316	-0.009731055931999707	2	-1.0441412077958512	2.9891260516723586	2PAU_B	0.0	0.00968386241220674
317	-0.014632325860560347	1	-1.0441412077958512	2.9891260516723586	1UEC_A	0.0	0.014525793618310112
318	-0.014632325860560347	1	-1.0441412077958512	2.9891260516723586	3PR8_D	0.0	0.014525793618310112
319	-0.00485369133150788	5	-1.0441412077958512	2.9891260516723586	3ULG_B	0.0	0.00484193120610337
320	-0.00485369133150788	5	-1.0441412077958512	2.9891260516723586	3VTQ_F	0.0	0.00484193120610337
321	-0.0317513583788703	194	-1.044171660448143	2.989108809460766	3NSZ_A	0.0	0.03125257693385349
322	-0.002420130765929167	507	-1.044201814787768	2.9890996594560333	4S33_A	0.0	0.0024172046105026563
323	-0.006434267316609708	116	-1.044050538963328	2.9891244153790706	7KHY_A	0.0	0.006413611743562076
324	-0.00485369133150788	5	-1.044050538963328	2.9891244153790706	1V4N_C	0.0	0.00484193120610337
325	-0.0006457993109736153	44	-1.044050538963328	2.9891244153790706	4D4X_A	0.0	0.0006455908274804494
326	-0.05128246722741614	17	-1.0434497208674187	2.9893155922574057	2ETF_B	0.0	0.04998971414218913
327	-7.490207686881638	51	-1.0434497208674187	2.9893155922574057	3V5I_b	1.0	0.0005585269497124247
328	-0.00020460957362259907	141	-1.0434497208674187	2.9893155922574057	4CTN_A	0.0	0.00020458864251141003
329	-0.029481940049237265	0	-1.0434497208674187	2.9893155922574057	6F5D_L	0.0	0.029051587236620224
330	-0.029481940049237265	0	-1.0434497208674187	2.9893155922574057	3OR5_A	0.0	0.029051587236620224
331	-0.029481940049237265	0	-1.0434497208674187	2.9893155922574057	1VJQ_B	0.0	0.029051587236620224
332	-0.054569747209596196	38	-1.0435359870565044	2.989279420474419	4XBD_B	0.0	0.053107536552502846
333	-0.003638058120080859	7	-1.0435359870565044	2.989279420474419	4J7J_B	0.0	0.003631448404577528
334	-0.0032331752199965336	8	-1.0435359870565044	2.989279420474419	2QHE_A	0.0	0.003227954137402247
335	-0.0024239008787018926	11	-1.0435359870565044	2.989279420474419	1XQV_A	0.0	0.002420965603051685
336	-0.03271198756320763	811	-1.0437836654332378	2.9892056352726564	2PVY_D	0.0	0.03218273713965253
337	-0.04990428117457902	15	-1.0426344893070083	2.9895348097259418	3KNF_F	0.0	0.048679520578301425
338	-0.003638058120080859	7	-1.0426344893070083	2.9895348097259418	3LPH_D	0.0	0.003631448404577528
339	-0.0008303900280045964	34	-1.0426344893070083	2.9895348097259418	6C7J_D	0.0	0.0008300453496177207
340	-0.0032331752199965336	8	-1.0426344893070083	2.9895348097259418	7C86_A	0.0	0.003227954137402247
341	-0.009731055931999707	2	-1.0426344893070083	2.9895348097259418	7PLE_D	0.0	0.00968386241220674
342	-0.014792098209855544	74	-1.042702013180081	2.9895123413859936	6Q0D_F	0.0	0.014683232569903016
343	-0.005827263013035162	4	-1.042702013180081	2.9895123413859936	4KXK_D	0.0	0.005810317447324045
344	-0.0011627392087781203	24	-1.042702013180081	2.9895123413859936	7AUT_A	0.0	0.001162063489464809
345	-0.03700395850557408	28	-1.0427230232285734	2.989546430699591	3VIS_B	0.0	0.03632767936074964
346	-0.009731055931999707	2	-1.0427230232285734	2.989546430699591	4UYT_A	0.0	0.00968386241220674
347	-0.00011089006882685298	261	-1.0427230232285734	2.989546430699591	1YKR_A	0.0	0.00011088392075045887
348	-0.03420693244674954	240	-1.0427435704931534	2.98954366175854	3VRF_B	0.0	0.03362848967553642
349	-0.029481940049237265	0	-1.0427435704931534	2.98954366175854	4XWX_A	0.0	0.029051587236620224
350	-0.009731055931999707	2	-1.0427435704931534	2.98954366175854	7EIQ_A	0.0	0.00968386241220674
351	-0.004158862841899563	6	-1.0427435704931534	2.98954366175854	1JNE_A	0.0	0.004150226748088603
352	-0.007289400049020426	3	-1.0427435704931534	2.98954366175854	2B0O_H	0.0	0.007262896809155056
353	-0.0011179934617268992	25	-1.0427435704931534	2.98954366175854	1NP3_D	0.0	0.0011173687398700087
354	-0.011509179572600088	176	-1.0427387053723685	2.989549135563084	1O0F_B	0.0	0.011443202322630831
355	-0.014632325860560347	1	-1.0427387053723685	2.989549135563084	2UUX_A	0.0	0.014525793618310112
356	-0.00485369133150788	5	-1.0427387053723685	2.989549135563084	2IWL_X	0.0	0.00484193120610337
357	-0.00035435042392357134	81	-1.0427387053723685	2.989549135563084	4KSZ_A	0.0	0.0003542876492270759
358	-0.007289400049020426	3	-1.0427387053723685	2.989549135563084	2J9O_D	0.0	0.007262896809155056
359	-0.0032331752199965336	8	-1.0427387053723685	2.989549135563084	1W60_B	0.0	0.003227954137402247
360	-0.004158862841899563	6	-1.0427387053723685	2.989549135563084	1T3H_C	0.0	0.004150226748088603
361	-0.009731055931999707	2	-1.0427387053723685	2.989549135563084	4AEE_B	0.0	0.00968386241220674
362	-0.001615280932817002	17	-1.0427387053723685	2.989549135563084	4EC8_B	0.0	0.0016139770687011235
363	-0.029481940049237265	0	-1.0427387053723685	2.989549135563084	4GHL_F	0.0	0.029051587236620224
364	-0.029481940049237265	0	-1.0427387053723685	2.989549135563084	6MLX_D	0.0	0.029051587236620224
365	-0.014632325860560347	1	-1.0427387053723685	2.989549135563084	3ND1_B	0.0	0.014525793618310112
366	-0.0005588404921990284	51	-1.0427387053723685	2.989549135563084	6XFO_B	0.0	0.0005586843699350043
367	-0.007289400049020426	3	-1.0427387053723685	2.989549135563084	4A1K_A	0.0	0.007262896809155056
368	-0.033333170537009744	837	-1.042837210314875	2.9895644779866264	3VHE_A	0.0	0.032783742058756005
369	-1.1280943124351244	2	-1.042837213664329	2.9895644756852118	2PNY_A	0.0	0.6763505561740867
370	-0.0024239008787018926	11	-1.042837213664329	2.9895644756852118	7EVH_A	0.0	0.002420965603051685
371	-1.6258787420956804	49	-1.057186383852309	2.9871169962294792	3MUA_B	1.0	0.1967387166301808
372	-0.007289400049020426	3	-1.057186383852309	2.9871169962294792	3QAZ_j	0.0	0.007262896809155056
373	-0.11423639129711557	7	-1.0553503641779662	2.987398147292328	2WZN_A	0.0	0.10795294120504428
374	-0.0266840620303965	2018	-1.055391632157588	2.987387120646765	3FO0_L	0.0	0.026331188117306406
375	-0.06361653958435154	33	-1.0555008262522503	2.9874083486206997	6W34_B	0.0	0.061635243710440275
376	-0.1795885557922467	57	-1.0562455571735445	2.987151461515705	1U2Y_A	0.0	0.1643860507887197
377	-0.012051400300992629	140	-1.056079247034708	2.9871742911670593	3EGT_B	0.0	0.011979073016296957
378	-0.0004925210522550788	58	-1.056079247034708	2.9871742911670593	4YKM_B	0.0	0.0004923997836715292
379	-0.005827263013035162	4	-1.056079247034708	2.9871742911670593	4RNF_A	0.0	0.005810317447324045
380	-0.029878633311705143	71	-1.0561482441566787	2.9871851405207313	4NSN_C	0.0	0.02943667954335565
381	-0.01650000129160562	894	-1.0561293536760534	2.987176769962529	3O23_A	0.0	0.016364621879796606
382	-0.00035872590526694144	80	-1.0561293536760534	2.987176769962529	6C1K_B	0.0	0.0003586615708224719
383	-0.029481940049237265	0	-1.0561293536760534	2.987176769962529	3T38_B	0.0	0.029051587236620224
384	-0.003638058120080859	7	-1.0561293536760534	2.987176769962529	1UD1_C	0.0	0.003631448404577528
385	-1.954500849202283	49	-1.05644074105302	2.987264451338012	4ZKL_D	1.0	0.14163515635404111
386	-0.0019386504514566697	14	-1.05644074105302	2.987264451338012	6X7J_A	0.0	0.0019367724824413482
387	-0.007289400049020426	3	-1.05644074105302	2.987264451338012	7E1F_B	0.0	0.007262896809155056
388	-0.009731055931999707	2	-1.05644074105302	2.987264451338012	6HEE_B	0.0	0.00968386241220674
389	-0.16071339520265787	266	-1.057386212224642	2.987125515327791	3R7X_B	0.0	0.14846390953444125
390	-0.014432222679830554	210	-1.0573829634736787	2.987128204187004	7N4G_C	0.0	0.014328577363944108
391	-0.005827263013035162	4	-1.0573829634736787	2.987128204187004	6LFS_A	0.0	0.005810317447324045
392	-0.05608186515111132	18	-1.0573180626378609	2.9871974391460454	3JPZ_B	0.0	0.05453826764547574
393	-0.2547046418078133	8	-1.0572437481799113	2.9872408890475035	4IP1_A	0.0	0.22485459029917104
394	-0.00011858493800408418	244	-1.0572437481799113	2.9872408890475035	4HJT_B	0.0	0.00011857790708824582
395	-0.0006317557599271905	45	-1.0572437481799113	2.9872408890475035	3HU1_F	0.0	0.0006315562442743527
396	-0.029481940049237265	0	-1.0572437481799113	2.9872408890475035	3MZ2_B	0.0	0.029051587236620224
397	-0.009731055931999707	2	-1.0572437481799113	2.9872408890475035	3KYI_B	0.0	0.00968386241220674
398	-4.232111148860155	1	-1.0572437481799113	2.9872408890475035	3NU1_B	1.0	0.014521700692523043
399	-0.0005283502294333356	54	-1.0572437481799113	2.9872408890475035	2EI6_B	0.0	0.0005282106770294586
400	-0.029481940049237265	0	-1.0572437481799113	2.9872408890475035	1UKF_A	0.0	0.029051587236620224
401	-0.009760187096885328	231	-1.0573071199868553	2.9872337038972083	5GN8_B	0.0	0.009712711054700382
402	-0.00485369133150788	5	-1.0573071199868553	2.9872337038972083	3IA3_D	0.0	0.00484193120610337
403	-0.029481940049237265	0	-1.0573071199868553	2.9872337038972083	3I4J_D	0.0	0.029051587236620224
404	-0.029481940049237265	0	-1.0573071199868553	2.9872337038972083	4IGB_D	0.0	0.029051587236620224
405	-0.015741245061773858	180	-1.0572298653341086	2.9872577512139964	3RE5_A	0.0	0.015617999192277174
406	-0.027540838665357906	1753	-1.0572534105659077	2.9872533997861	5J3D_L	0.0	0.02716504753887452
407	-0.0004336998138205761	66	-1.0572534105659077	2.9872533997861	1N3U_B	0.0	0.0004336057796510481
408	-1.381283702385085	27	-1.0663468231184825	2.985844221913221	6MKX_A	1.0	0.25125580826960664
409	-0.0024239008787018926	11	-1.0663468231184825	2.985844221913221	7SV6_A	0.0	0.002420965603051685
410	-4.232111148860155	1	-1.0663468231184825	2.985844221913221	3H2B_B	1.0	0.014521700692523043
411	-0.029481940049237265	0	-1.0663468231184825	2.985844221913221	7MLW_F	0.0	0.029051587236620224
412	-0.0022973909135739416	366	-1.0663107460400247	2.9858572626514266	7P6W_AAA	0.0	0.0022947539308490147
413	-0.0024239008787018926	11	-1.0663107460400247	2.9858572626514266	2FM1_D	0.0	0.002420965603051685
414	-0.001455293207740605	419	-1.0662601443947555	2.985864157359006	5P0C_A	0.0	0.0014542347820824927
415	-0.007289400049020426	3	-1.0662601443947555	2.985864157359006	4EJU_B	0.0	0.007262896809155056
416	-0.005827263013035162	4	-1.0662601443947555	2.985864157359006	3IB7_A	0.0	0.005810317447324045
417	-0.0001804609233142244	160	-1.0662601443947555	2.985864157359006	5LPP_A	0.0	0.00018044464122124362
418	-0.05345528938589239	284	-1.0657265065054236	2.985915187919197	3E6N_B	0.0	0.052051676591993695
419	-0.0003678092441178627	78	-1.0657265065054236	2.985915187919197	7P7H_B	0.0	0.0003677416105901294
420	-0.017780905694819854	80	-1.0652995066409792	2.9859260421996296	6F9R_B	0.0	0.017623758178016643
421	-0.007289400049020426	3	-1.0652995066409792	2.9859260421996296	3NZQ_B	0.0	0.007262896809155056
422	-0.12233104721606612	50	-1.0650078864360824	2.986060556393606	1K5B_A	0.0	0.11514460890321815
423	-0.004158862841899563	6	-1.0650078864360824	2.986060556393606	1KO5_B	0.0	0.004150226748088603
424	-0.00035008039432387976	82	-1.0650078864360824	2.986060556393606	4TVT_A	0.0	0.0003500191233327738
425	-0.0013843667095926608	20	-1.0650078864360824	2.986060556393606	4NA1_B	0.0	0.0013834089160295344
426	-0.09987298711509375	9	-1.064515587485352	2.985917845902061	5JOZ_B	0.0	0.09504764865435343
427	-0.0006457993109736153	44	-1.064515587485352	2.985917845902061	2IM1_A	0.0	0.0006455908274804494
428	-0.1529477231009953	281	-1.065385182291999	2.985890432027719	4U2P_D	0.0	0.14182541665520543
429	-0.029481940049237265	0	-1.065385182291999	2.985890432027719	1XCR_B	0.0	0.029051587236620224
430	-0.0007265535570405243	39	-1.065385182291999	2.985890432027719	1KWP_B	0.0	0.0007262896809155056
431	-0.003638058120080859	7	-1.065385182291999	2.985890432027719	7BC0_A	0.0	0.003631448404577528
432	-0.002909386888245293	9	-1.065385182291999	2.985890432027719	7N5M_B	0.0	0.0029051587236620224
433	-0.004158862841899563	6	-1.065385182291999	2.985890432027719	7C21_A	0.0	0.004150226748088603
434	-0.000691943795917187	41	-1.065385182291999	2.985890432027719	1KI7_B	0.0	0.0006917044580147672
435	-0.0014557626917507435	419	-1.0653345810775097	2.9858973321865965	5P5W_A	0.0	0.0014547035832426084
436	-0.0005482934407884866	52	-1.0653345810775097	2.9858973321865965	6DWJ_D	0.0	0.0005481431554079288
437	-0.008883501621028215	115	-1.065329949621288	2.985901734415094	2IJ3_B	0.0	0.008844159904095771
438	-0.0026445471194204897	10	-1.065329949621288	2.985901734415094	4R4F_R	0.0	0.002641053385147293
439	-0.009731055931999707	2	-1.065329949621288	2.985901734415094	5Z47_B	0.0	0.00968386241220674
440	-3.53896396830021	0	-1.065329949621288	2.985901734415094	2ERW_A	1.0	0.029043401385046085
441	-0.0009688554301052319	29	-1.065329949621288	2.985901734415094	2Z7I_B	0.0	0.0009683862412206741
442	-0.026215831878881563	1839	-1.0653543441015705	2.985894180564281	6TKF_LLL	0.0	0.025875180272013222
443	-0.0020772694049906695	13	-1.0653543441015705	2.985894180564281	5MWA_A	0.0	0.0020751133740443016
444	-0.0011179934617268992	25	-1.0653543441015705	2.985894180564281	6FAE_B	0.0	0.0011173687398700087
445	-0.0020772694049906695	13	-1.0653543441015705	2.985894180564281	1Q4S_B	0.0	0.0020751133740443016
446	-0.014632325860560347	1	-1.0653543441015705	2.985894180564281	6DMX_J	0.0	0.014525793618310112
447	-0.009731055931999707	2	-1.0653543441015705	2.985894180564281	3BJ9_1	0.0	0.00968386241220674
448	-0.00012523019975269552	231	-1.0653543441015705	2.985894180564281	2CMB_A	0.0	0.00012522235877853545
449	-0.003638058120080859	7	-1.0653543441015705	2.985894180564281	3SF0_A	0.0	0.003631448404577528
450	-0.014632325860560347	1	-1.0653543441015705	2.985894180564281	1S9H_C	0.0	0.014525793618310112
451	-0.0017465274654405352	599	-1.0653562304861923	2.9858936723240483	6S03_A	0.0	0.0017450031738816076
452	-0.029481940049237265	0	-1.0653562304861923	2.9858936723240483	1XUV_C	0.0	0.029051587236620224
453	-0.00485369133150788	5	-1.0653562304861923	2.9858936723240483	3CT5_A	0.0	0.00484193120610337
454	-0.014632325860560347	1	-1.0653562304861923	2.9858936723240483	5IWS_A	0.0	0.014525793618310112
455	-0.0024239008787018926	11	-1.0653562304861923	2.9858936723240483	1LW5_D	0.0	0.002420965603051685
